Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Round-Robin;Workload_High-energy skew;4x1024_1x2304;1123665;28.719591410718728;344011.68335796846;131414.96224287915
Round-Robin;Workload_Small;4x1024_1x2304;495000;21.70505213737488;180154.2346375079;237234.62767035302
Round-Robin;Workload_Uniform;4x1024_1x2304;1174023;29.713307980707533;107939.56935453045;285935.39349505445
Round-Robin;Workload_Low-energy skew;4x1024_1x2304;993377;12.050803277209498;67473.37292184583;145775.31088216274
Round-Robin;Workload_Large;2x512_1x1024_1x2304_1x4096;2868273;95.36085558402361;101738.52168572447;812753.2901547541
Round-Robin;Workload_Medium;2x512_1x1024_1x2304_1x4096;1179701;50.025599963336404;156570.27972763294;499812.5756315164
Round-Robin;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;1002297;22.939579145669022;36900.79926590154;289720.5330241278
Round-Robin;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;1101755;48.4657800841362;372099.24807679275;451825.1416900273
Round-Robin;Workload_Small;2x512_1x1024_1x2304_1x4096;547487;26.113783359527588;214077.94072011212;291265.9166795664
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1181096;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;1001461;6.642012470183456;49790.53461647957;74069.22443701515
Round-Robin;Workload_Large;3x1024_2x4096;2870820;56.673020428887305;99253.87737026402;404134.2710271424
Round-Robin;Workload_Medium;3x1024_2x4096;1185300;29.713307980707533;144368.45750689547;264995.9377409941
Round-Robin;Workload_Mid-energy skew;3x1024_2x4096;1020465;13.20159813517772;34259.74837260922;161370.37584503726
Round-Robin;Workload_High-energy skew;3x1024_2x4096;1086844;28.59048088078472;299916.6239532025;228709.07916036312
Round-Robin;Workload_Small;3x1024_2x4096;502474;21.70505213737488;177182.73845892717;265821.9670361975
Round-Robin;Workload_Uniform;3x1024_2x4096;1180533;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Low-energy skew;3x1024_2x4096;1011645;4.712141844931757;43725.860316840066;48655.57048096726
Round-Robin;Workload_Large;2x2304_2x4096;2515811;32.5798961783605;21787.596935187077;81361.37742468834
Round-Robin;Workload_Medium;2x2304_2x4096;1047050;15.859307119134945;70711.91675205439;82004.7468651477
Round-Robin;Workload_Mid-energy skew;2x2304_2x4096;917552;8.22725004593976;22995.426374992145;72439.71122900388
Round-Robin;Workload_High-energy skew;2x2304_2x4096;1011798;16.46977514673264;197002.49519372566;47000.76527175018
Round-Robin;Workload_Small;2x2304_2x4096;455066;8.15833044052124;113848.85229540734;57763.452024655344
Round-Robin;Workload_Uniform;2x2304_2x4096;1052881;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Low-energy skew;2x2304_2x4096;900336;7.006313990744372;47816.2560697896;66192.89525753574
Round-Robin;Workload_Large;1x512_3x4096;2504396;96.99166745383454;23409.953716645105;909621.7144919214
Round-Robin;Workload_Medium;1x512_3x4096;1052153;30.344706498106326;63031.97207090385;258272.73116990447
Round-Robin;Workload_Mid-energy skew;1x512_3x4096;927541;5.817010245560928;24768.076544425858;35663.435732125006
Round-Robin;Workload_High-energy skew;1x512_3x4096;954712;49.08808470815723;244395.8681473675;463741.19554569334
Round-Robin;Workload_Small;1x512_3x4096;443845;8.15833044052124;110236.31199437538;59457.70842354061
Round-Robin;Workload_Uniform;1x512_3x4096;1034057;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Low-energy skew;1x512_3x4096;888130;5.106756989331444;40587.76750177214;42156.06091900628
Round-Robin;Workload_Large;4x1024;2591044;58.05007708546119;29165.582881996346;0.0
Round-Robin;Workload_Medium;4x1024;1053840;29.713307980707533;99623.20685916742;92635.15297786066
Round-Robin;Workload_Mid-energy skew;4x1024;900026;14.572448369151488;30807.766480447295;108587.9922083407
Round-Robin;Workload_High-energy skew;4x1024;960521;29.713307980707533;309119.4247729278;7000.688461973496
Round-Robin;Workload_Small;4x1024;475380;21.70505213737488;180154.2346375079;158011.80199622444
Round-Robin;Workload_Uniform;4x1024;1051371;19.093098208909765;30428.80103465092;37332.77461616344
Round-Robin;Workload_Low-energy skew;4x1024;892129;12.326794169305858;65255.396803367315;105244.1498016809
Round-Robin;Workload_Large;4x512;2515742;96.99166745383454;32648.277763430997;0.0
Round-Robin;Workload_Medium;4x512;1038419;50.025599963336404;135472.00349444212;152840.2095242043
Round-Robin;Workload_Mid-energy skew;4x512;880909;24.512581318222733;34486.556342594005;189721.0732245869
Round-Robin;Workload_High-energy skew;4x512;954558;50.025599963336404;442439.05473877344;7900.334594063088
Round-Robin;Workload_Small;4x512;443467;35.64546871185303;259952.56679751372;244664.05691026326
Round-Robin;Workload_Uniform;4x512;1052176;30.344706498106326;34062.338208941;46768.92457383892
Round-Robin;Workload_Low-energy skew;4x512;877549;21.39294155982231;93885.73431725215;185278.2144771193
Round-Robin;Workload_Large;3x4096;2159800;33.1207190141005;15127.808722821177;39458.662975227395
Round-Robin;Workload_Medium;3x4096;908595;11.612590939684813;15670.550222228288;0.0
Round-Robin;Workload_Mid-energy skew;3x4096;776293;5.817010245560928;15829.04995214364;24396.15594741547
Round-Robin;Workload_High-energy skew;3x4096;818422;17.34340085562981;130420.06718786448;35127.00788157417
Round-Robin;Workload_Small;3x4096;400022;8.15833044052124;65156.6640741015;43137.92063874741
Round-Robin;Workload_Uniform;3x4096;896384;11.612590939684813;15670.550222228288;36302.13696754962
Round-Robin;Workload_Low-energy skew;3x4096;762127;5.106756989331444;38286.76114902022;25800.301744710236
Random;Workload_Large;4x2304;211346;45.85381378642929;69531.964773999;195024.8514800022
Random;Workload_Medium;4x2304;151577;16.741499675095703;87694.82502980185;49973.63912243608
Random;Workload_Mid-energy skew;4x2304;139038;11.263183762243404;27718.330772352754;106418.8604356481
Random;Workload_High-energy skew;4x2304;133065;26.312537314045727;214170.8719179349;142033.46776846555
Random;Workload_Small;4x2304;125614;15.859307119134945;61861.395673867206;168310.55638040532
Random;Workload_Uniform;4x2304;142554;16.46977514673264;24311.86023761979;104738.65348229729
Random;Workload_Low-energy skew;4x2304;131306;7.006313990744372;45106.83568554164;61172.96171055708
Random;Workload_Large;1x512_1x1024_1x2304_1x4096;142502;141.99820389819507;189990.53528085552;1265795.6554903158
Random;Workload_Medium;1x512_1x1024_1x2304_1x4096;139839;49.84012104507186;57268.29044799103;454879.7808733978
Random;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;130951;14.572448369151488;27851.539815678814;130856.44333812186
Random;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;125038;25.462184791072158;258926.43688420614;77871.89054364763
Random;Workload_Small;1x512_1x1024_1x2304_1x4096;117540;26.113783359527588;157329.31826859823;254218.5273228847
Random;Workload_Uniform;1x512_1x1024_1x2304_1x4096;124631;33.526375331218006;20654.378284047347;248104.18137272313
Random;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;125830;7.006313990744372;50853.47506258476;55047.00048243103
Random;Workload_Large;4x1024_1x2304;140823;54.35616200403215;166920.58722261217;225844.6550154745
Random;Workload_Medium;4x1024_1x2304;129771;34.50363798716286;97498.85896815672;302972.40106846835
