Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
423;1637345494.122128357;1596.624023;2069.669922;211.322006;3877.615967
424;1637345494.142188372;1603.327026;2071.334961;211.251007;3885.913086
425;1637345494.162247326;1631.031006;2071.687012;212.166000;3914.884033
426;1637345494.182306800;1603.604980;2065.141113;211.014999;3879.760986
427;1637345494.202366574;1620.932983;2068.594971;211.268005;3900.795898
428;1637345494.222425739;1621.531982;2072.867920;215.483994;3909.883789
429;1637345494.242485833;1580.522949;2066.126953;208.884003;3855.533936
430;1637345494.262546147;1607.525024;2070.239990;212.210999;3889.976074
431;1637345494.282606222;1607.863037;2067.566895;212.210999;3887.640869
432;1637345494.302666136;1642.628052;2071.281982;211.061996;3924.972168
433;1637345494.322726370;1591.501953;2070.518066;212.242004;3874.261963
434;1637345494.342785855;1618.743042;2067.863037;212.166000;3898.771973
435;1637345494.362845639;1630.395996;2068.510986;211.360001;3910.267090
436;1637345494.382905403;1580.118042;2070.500000;212.242004;3862.859863
437;1637345494.402965748;1594.444946;2068.361084;212.242004;3875.047852
438;1637345494.423025432;1623.437012;2069.472900;212.220001;3905.129883
439;1637345494.443084976;1633.853027;2073.812988;212.149002;3919.814941
440;1637345494.463144691;1609.234985;2071.365967;210.453003;3891.053711
441;1637345494.483205185;1617.807007;2069.669922;213.376007;3900.853027
442;1637345494.503264899;1632.706055;2069.669922;212.242004;3914.617920
443;1637345494.523325424;1582.340942;2068.414062;211.337006;3862.091797
444;1637345494.543385728;1609.390991;2074.037109;212.223007;3895.650879
445;1637345494.563446113;1625.803955;2066.931885;212.160995;3904.896729
446;1637345494.583506247;1639.635986;2069.669922;212.242004;3921.547852
447;1637345494.603566131;1605.957031;2071.347900;212.179993;3889.484863
448;1637345494.623625766;1607.557007;2071.334961;212.210999;3891.103027
449;1637345494.643685800;1618.834961;2070.270996;212.274994;3901.380859
450;1637345494.663745604;1583.562988;2071.281982;212.179993;3867.024902
451;1637345494.683806249;1601.515991;2071.300049;212.242004;3885.058105
452;1637345494.703865883;1627.732056;2073.781982;215.522995;3917.037109
453;1637345494.723926387;1590.298950;2067.221924;207.750000;3865.270996
454;1637345494.743986132;1612.227051;2071.652100;211.322006;3895.201172
455;1637345494.764045986;1606.988037;2069.638916;212.130005;3888.757080
456;1637345494.784105990;1634.256958;2069.638916;212.192001;3916.087891
457;1637345494.804166275;1587.166016;2068.414062;212.210999;3867.791016
458;1637345494.824226229;1616.187988;2072.947998;214.320007;3903.456055
459;1637345494.844286183;1620.156006;2072.917969;215.505997;3908.580078
460;1637345494.864346258;1602.005005;2074.563965;215.444000;3892.013184
461;1637345494.884406502;1596.917969;2071.118896;210.983994;3879.020752
462;1637345494.904466356;1621.208984;2065.238037;212.259003;3898.706055
463;1637345494.924526841;1622.640015;2069.572998;212.210999;3904.423828
464;1637345494.944587065;1583.599976;2068.560059;212.220001;3864.379883
465;1637345494.964646649;1599.749023;2068.791016;212.166000;3880.706055
466;1637345494.984706744;1639.983032;2071.743896;215.505997;3927.232910
467;1637345495.004766598;1586.381958;2072.934082;215.444000;3874.760254
